1773502,[unknownCAS]_[dietary salt],vascular,1,2,0
11297875,[26761-40-0]_[diisodecyl phthalate],reproductive,2,2,0
1777587,[unknownCAS]_[dietary salt],heart_ischemic,1,2,0
1780497,[75-09-2]_[methylene chloride],liver_cancer,NULL,NULL,2
1780497,[75-09-2]_[methylene chloride],lung_cancer,NULL,NULL,2
11923066,[12427-38-2]_[maneb],reproductive,NULL,NULL,1
1783736,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",liver_cancer,1,2,0
1791505,[117-81-7]_[diethylhexyl phthalate],biliary,1,1,0
1793105,[7440-43-9]_[cadmium],lung_cancer,NULL,NULL,2
1793105,[7440-43-9]_[cadmium],renal,NULL,NULL,2
1793111,[7440-43-9]_[cadmium],lung_cancer,NULL,NULL,2
4105631,[118-74-1]_[hexachlorobenzene],reproductive,3,2,0
16226771,[25154-52-3]_[nonylphenol],reproductive,1,2,0
14745980,[1763-23-1]_[perfluorooctane sulfonic acid],reproductive,1,2,0
1800900,[79-06-1]_[acrylamide],hematologic_cancer,1,3,0
1803443,[133-06-2]_[captan],any_congenital,NULL,3,3
1803752,[unknowncas]_[pyrethrins],any_congenital,1,2,0
19403157,[1912-24-9]_[atrazine],reproductive,1,2,0
16230838,[117-81-7]_[diethylhexyl phthalate],reproductive,1,2,0
1808444,[79-01-6]_[trichloroethylene],neuro,1,1,0
1396605,[79-06-1]_[acrylamide],reproductive,1,3,0
1816082,[117-81-7]_[diethylhexyl phthalate],any_congenital,1,2,0
8643881,[unknownCAS]_[dietary salt],heart_ischemic,NULL,NULL,1
8647943,[unknownCAS]_[dietary salt],vascular,3,2,0
8654098,[7440-48-4]_[cobalt],lung,3,1,0
18368551,[80-05-7]_[bisphenol A],reproductive,NULL,NULL,1
8668644,[7439-97-6]_[mercury],heart_other,1,6,0
8452117,[7439-92-1]_[lead],reproductive,1,1,0
8671549,[unknownCAS]_[dietary salt],gastrointestinal_cancer,1,1,0
20500747,[60-51-5]_[dimethoate],reproductive,1,2,0
8671913,[7440-43-9]_[cadmium],renal,2,1,0
8672068,[25154-52-3]_[nonylphenol],any_congenital,3,2,0
8673176,[106-89-8]_[epichlorohydrin],lung_cancer,2,1,0
5513958,[106-93-4]_[ethylene dibromide],reproductive,3,3,0
8676754,[unknownCAS]_[dietary salt],heart_ischemic,NULL,NULL,1
19102583,[1163-19-5]_[decabromobiphenyl ether],reproductive,NULL,2,3
18585891,[80-05-7]_[bisphenol A],reproductive,1,3,0
8678792,[87-68-3]_[hexachlorobutadiene],renal,NULL,NULL,1
8678821,[7439-92-1]_[lead],any_congenital,NULL,NULL,1
8681169,[22839-47-0]_[aspartame],neuro,NULL,NULL,1
8684205,[unknownCAS]_[dietary salt],neuro_vascular,NULL,NULL,1
8685676,[100-42-5]_[styrene],hematologic_cancer,1,1,0
8685706,[7439-97-6]_[mercury],any_congenital,NULL,2,3
8685907,[75-35-4]_[vinylidene chloride],lung,NULL,3,3
8685912,[7439-92-1]_[lead],any_congenital,1,2,0
8685916,[85-68-7]_[butylbenzyl phthalate],any_congenital,1,2,0
8693216,[unknownCAS]_[dietary salt],gastrointestinal_cancer,NULL,NULL,1
3757865,[1563-66-2]_[carbofuran],reproductive,1,2,0
8698048,[18540-29-9]_[chromium hexavalent ion],hematologic,3,3,0
8698421,[60-51-5]_[dimethoate],any_congenital,2,2,0
8704859,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,1,1,0
8704864,[74-83-9]_[methyl bromide],neuro,1,1,0
8709923,[7439-97-6]_[mercury],any_congenital,1,2,0
8717062,[unknownCAS]_[dietary salt],heart_chf,1,2,0
8717062,[unknownCAS]_[dietary salt],vascular,1,2,0
8717320,[unknowncas]_[emf not rf],cognitive,1,1,0
8722439,[unknowncas]_[sugar],vascular,1,2,0
9419278,[688-73-3]_[tributyltin],reproductive,1,2,0
9015129,[80-05-7]_[bisphenol A],reproductive,NULL,NULL,1
8725402,[unknowncas]_[emf not rf],breast,NULL,NULL,1
2723419,[12427-38-2]_[maneb],reproductive,1,2,0
8728432,[unknowncas]_[emf not rf],hematologic_cancer,NULL,3,3
8729659,[50-00-0]_[formaldehyde],lung,NULL,NULL,2
8729664,[50-00-0]_[formaldehyde],lung,1,1,0
8730605,[unknownCAS]_[dietary salt],heart_other,NULL,3,3
16326438,[25154-52-3]_[nonylphenol],reproductive,1,2,0
7073003,[80-62-6]_[methylmethacrylate],heart_other,1,1,0
7074487,[1934-21-0]_[tartrazine],lung,1,1,0
7080061,[79-01-6]_[trichloroethylene],neuro,3,2,0
7080074,[1071-83-6]_[glyphosate],liver,1,3,0
7081127,[unknownCAS]_[dietary salt],vascular,1,1,0
7084151,[7440-43-9]_[cadmium],lung,1,3,0
7086012,[unknowncas]_[soda],endocrine,NULL,NULL,1
22265540,[1563-66-2]_[Carbofuran],reproductive,NULL,3,3
7089983,[118-74-1]_[hexachlorobenzene],any_congenital,1,2,0
7089986,[25013-16-5]_[butylated hydroxyanisole],any_congenital,2,2,0
7090618,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,3,1,0
7091849,[7439-97-6]_[mercury],heart_other,NULL,2,0
7097380,[14807-96-6]_[talc],lung_cancer,2,1,0
7100504,[80-62-6]_[methylmethacrylate],lung,3,1,0
7100592,[118-74-1]_[hexachlorobenzene],integument,1,2,0
7101304,[79-06-1]_[Acrylamide],neuro,3,2,0
7103604,[7440-36-0]_[antimony],heart_other,2,1,0
7684289,[2921-88-2]_[chlorpyrifos],reproductive,3,2,0
8056207,[122-34-9]_[simazine],reproductive,2,2,0
7105394,[1934-21-0]_[tartrazine],lung,1,1,0
7105557,[80-62-6]_[methylmethacrylate],lung,3,1,0
7107284,[131-57-7]_[oxybenzone],integument,1,1,0
7109209,[unknownCAS]_[dietary salt],neuro_vascular,NULL,3,3
7109210,[unknownCAS]_[dietary salt],neuro_vascular,NULL,3,3
12573906,[2921-88-2]_[chlorpyrifos],reproductive,1,1,0
7113917,[14807-96-6]_[talc],lung,NULL,NULL,2
7115210,[unknownCAS]_[dietary salt],vascular,NULL,NULL,1
7123566,[1563-66-2]_[carbofuran],neuro,2,2,0
7129652,[7439-97-6]_[mercury],neuro,1,1,0
7131586,[127-18-4]_[tetrachloroethylene],lung,1,2,0
7131587,[79-06-1]_[Acrylamide],neuro,1,2,0
7134578,[79-01-6]_[trichloroethylene],neuro,1,1,0
7135389,[79-01-6]_[trichloroethylene],neuro,1,1,0
7138315,[118-74-1]_[hexachlorobenzene],integument,1,1,0
21679971,[7439-97-6]_[Mercury],reproductive,NULL,NULL,1
7140694,[104-76-7]_[2-ethylhexanol],liver,NULL,2,3
7140698,[84-74-2]_[dibutyl phthalate],any_congenital,1,2,0
12112209,[7439-96-5]_[manganese],neuro,1,1,0
12113591,[unknownCAS]_[dietary salt],renal,NULL,NULL,1
12113765,[1071-83-6]_[glyphosate],hematologic_cancer,2,2,0
12116900,[50-00-0]_[formaldehyde],lung,NULL,3,3
12117642,[127-18-4]_[tetrachloroethylene],eye,1,1,0
12493194,[118-74-1]_[hexachlorobenzene],reproductive,3,2,0
12123406,[unknownCAS]_[dietary salt],heart_chf,1,1,0
12123644,[7439-96-5]_[manganese],neuro,2,1,0
8411626,[unknownCAS]_[dietary salt],gastrointestinal_cancer,NULL,NULL,2
8415873,[1071-83-6]_[glyphosate],neuro,NULL,NULL,1
8425759,[50-00-0]_[formaldehyde],ent_cancer,1,1,0
8427256,[7440-48-4]_[cobalt],lung_cancer,2,1,0
8427647,[unknowncas]_[emf not rf],hematologic_cancer,1,1,0
8429848,[79-01-6]_[trichloroethylene],neuro,NULL,NULL,2
8429849,[79-01-6]_[trichloroethylene],neuro,NULL,NULL,2
18007963,[335-67-1]_[perfluorooctanoic acid],reproductive,NULL,NULL,2
3132417,[7439-92-1]_[lead],reproductive,1,1,0
8430438,[688-73-3]_[tributyltin],any_congenital,1,3,0
8430956,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,1,1,0
8432676,[7439-92-1]_[lead],neuro,1,1,0
8432676,[7439-97-6]_[mercury],neuro,1,1,0
8432679,[100-42-5]_[styrene],cognitive,1,2,0
8432679,[100-42-5]_[styrene],ear,1,2,0
8433098,[79-06-1]_[Acrylamide],neuro,1,2,0
8440869,[106-46-7]_[4-dichlorobenzene],liver,2,2,0
8440869,"[541-73-1]_[1,3-dichlorobenzene]",liver,3,2,0
8441997,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",liver,1,3,0
4543817,[25013-16-5]_[butylated hydroxyanisole],reproductive,3,2,0
8449653,[unknowncas]_[emf not rf],breast,2,1,0
8451009,[22839-47-0]_[aspartame],neuro,2,1,0
8451459,[127-18-4]_[tetrachloroethylene],lung,NULL,3,3
8452898,[unknowncas]_[emf not rf],neuro_cancer,1,1,0
8452912,"[106-99-0]_[1,3-butadiene]",hematologic_cancer,NULL,NULL,2
8457141,[7440-48-4]_[cobalt],any_congenital,1,3,0
8457490,[18540-29-9]_[chromium hexavalent ion],lung_cancer,2,1,0
8458051,[unknownCAS]_[dietary salt],heart_chf,NULL,NULL,1
8458662,[14807-96-6]_[talc],lung_cancer,2,1,0
8465555,"[84-65-1]_[9,10-anthraquinone]",gastrointestinal_cancer,2,1,0
8588948,[60-51-5]_[dimethoate],reproductive,3,2,0
8472679,[100-42-5]_[styrene],cognitive,NULL,1,3
8473657,[79-01-6]_[trichloroethylene],any_congenital,1,2,0
8475496,[85-68-7]_[butylbenzyl phthalate],any_congenital,1,2,0
8475690,[79-01-6]_[trichloroethylene],neuro,1,1,0
16539101,[8018-01-7]_[mancozeb],reproductive,2,2,0
8480328,[118-74-1]_[hexachlorobenzene],liver,1,2,0
3210966,[79-01-6]_[trichloroethylene],neuro,2,1,0
3212780,[79-01-6]_[trichloroethylene],neuro,1,1,0
3212786,[25013-16-5]_[butylated hydroxyanisole],gastrointestinal_cancer,1,2,0
3217261,[unknownCAS]_[dietary salt],gastrointestinal_cancer,1,1,0
3220201,[22839-47-0]_[aspartame],neuro,2,3,0
3222699,[7440-36-0]_[antimony],lung,NULL,1,3
3229585,[74-83-9]_[methyl bromide],neuro,1,2,0
16087197,[688-73-3]_[tributyltin],reproductive,1,2,0
3230254,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",renal,1,2,0
3238633,[14807-96-6]_[talc],lung,1,1,0
8804443,fullerenes,reproductive,1,2,0
3241170,[7440-48-4]_[cobalt],bonejoint,1,2,0
3243187,[87-68-3]_[hexachlorobutadiene],liver,NULL,3,3
3244343,[100-42-5]_[styrene],cognitive,1,2,0
3244369,[12427-38-2]_[maneb],any_congenital,3,2,0
3260092,[50-00-0]_[formaldehyde],lung,1,1,0
3260823,[127-18-4]_[tetrachloroethylene],hematologic_cancer,1,1,0
3264482,[7440-48-4]_[cobalt],lung,1,1,0
3264937,[7440-48-4]_[cobalt],lung,1,1,0
3270513,[7439-97-6]_[mercury],renal,1,2,0
3271876,[127-18-4]_[tetrachloroethylene],renal_cancer,1,2,0
12545365,[25154-52-3]_[nonylphenol],reproductive,3,2,0
3277925,[22839-47-0]_[aspartame],neuro,3,1,0
3286348,[1071-83-6]_[glyphosate],liver,2,3,0
3289963,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,1,1,0
3296793,[22839-47-0]_[aspartame],cognitive,2,1,0
3298034,[118-74-1]_[hexachlorobenzene],integument,3,2,0
3298034,[118-74-1]_[hexachlorobenzene],liver,3,2,0
3298038,[118-74-1]_[hexachlorobenzene],integument,NULL,NULL,1
3299771,[unknowncas]_[rf not phone],heart_other,NULL,NULL,1
10188189,[1912-24-9]_[atrazine],reproductive,NULL,NULL,1
3302664,[1934-21-0]_[tartrazine],lung,NULL,NULL,1
3303135,[7440-43-9]_[cadmium],bonejoint,NULL,NULL,1
3303135,[7440-43-9]_[cadmium],lung,NULL,NULL,1
3303384,[7440-48-4]_[cobalt],lung,NULL,NULL,1
3303445,[117-81-7]_[Diethylhexyl Phthalate],liver_cancer,NULL,NULL,1
3303447,[117-81-7]_[Diethylhexyl Phthalate],liver_cancer,2,2,0
3317819,[117-81-7]_[Diethylhexyl Phthalate],liver_cancer,NULL,NULL,1
2916230,[688-73-3]_[tributyltin],reproductive,1,2,0
3339372,[79-06-1]_[Acrylamide],neuro,1,2,0
3341050,[87-68-3]_[hexachlorobutadiene],renal,1,2,0
9679336,[7439-92-1]_[lead],reproductive,NULL,NULL,1
10978834,[100-42-5]_[styrene],ear,1,2,0
17180993,[UnknownCAS]_[Carbon nanotubes],reproductive,1,2,0
10986156,[unknownCAS]_[dietary salt],heart_chf,NULL,NULL,1
10988274,[unknownCAS]_[dietary salt],heart_other,1,1,0
10989613,[unknowncas]_[aloe emodin],integument_cancer,1,2,0
10989726,[unknownCAS]_[dietary salt],vascular,NULL,NULL,2
367696,[84-74-2]_[dibutyl phthalate],reproductive,NULL,NULL,1
10993707,[UnknownCAS]_[Pyrethrins],neuro,1,2,0
10995800,[unknowncas]_[phone],neuro_cancer,NULL,NULL,2
11006355,[2921-88-2]_[chlorpyrifos],any_congenital,1,2,0
11013750,[unknowncas]_[emf not rf],heart_other,NULL,1,3
21678018,[7439-97-6]_[Mercury],reproductive,2,1,0
12651187,[80-05-7]_[bisphenol A],reproductive,3,6,0
16112323,[2921-88-2]_[chlorpyrifos],reproductive,NULL,NULL,1
11018750,[140-66-9]_[4-tert-octylphenol],any_congenital,2,2,0
9074889,[84-74-2]_[dibutyl phthalate],reproductive,1,2,0
11021519,[80-05-7]_[bisphenol A],endocrine,NULL,6,3
11021607,[unknowncas]_[rf not phone],hematologic_cancer,2,1,0
11022866,[UnknownCAS]_[Pyrethrins],neuro,NULL,NULL,1
11023689,[1563-66-2]_[carbofuran],neuro,1,2,0
14628609,[25154-52-3]_[nonylphenol],reproductive,NULL,NULL,1
11024201,[50-00-0]_[formaldehyde],ent_cancer,1,1,0
11025861,[14807-96-6]_[talc],reproductive_cancer,NULL,NULL,1
9727600,[50471-44-8]_[vinclozolin],reproductive,NULL,NULL,1
11029268,[117-81-7]_[Diethylhexyl Phthalate],liver_cancer,NULL,NULL,1
11030391,[50-00-0]_[formaldehyde],lung,3,1,0
11032773,[7440-48-4]_[cobalt],lung,NULL,NULL,2
11034951,[unknownCAS]_[dietary salt],vascular,1,2,0
11036343,[unknowncas]_[phone],neuro_cancer,NULL,NULL,2
11040249,[unknownCAS]_[dietary salt],renal,2,1,0
11040249,[unknownCAS]_[dietary salt],vascular,1,1,0
11043454,[unknownCAS]_[dietary salt],neuro_vascular,1,2,0
11048333,[7440-43-9]_[cadmium],lung_cancer,NULL,NULL,1
11053540,[1912-24-9]_[atrazine],any_congenital,1,2,0
11059071,[unknowncas]_[emf not rf],heart_other,NULL,NULL,1
11059408,[unknowncas]_[mold],lung,NULL,3,3
11066586,[unknowncas]_[phone],neuro_cancer,NULL,NULL,2
11066831,[unknowncas]_[phone],neuro_cancer,NULL,NULL,2
9140664,[unknowncas]_[rf not phone],heart_other,1,2,0
9140924,[75-35-4]_[vinylidene chloride],lung,NULL,NULL,1
9141223,[unknowncas]_[mold],lung,1,2,0
9141610,[7440-36-0]_[antimony],heart_other,1,1,0
8809360,[unknowncas]_[emf not rf],reproductive,NULL,3,3
9142171,[1912-24-9]_[atrazine],any_congenital,1,2,0
9144314,[unknownCAS]_[dietary salt],renal,1,2,0
9144447,[1634-04-4]_[methyl tert-butyl ether],renal,1,2,0
18836129,[80-05-7]_[bisphenol A],reproductive,NULL,NULL,1
9146106,[unknowncas]_[emf not rf],cognitive,NULL,NULL,1
9146709,[unknowncas]_[rf not phone],hematologic_cancer,1,2,0
9152016,[7440-36-0]_[antimony],heart_other,1,3,0
9155776,[71-43-2]_[benzene],hematologic_cancer,1,1,0
9155779,[18540-29-9]_[chromium hexavalent ion],lung_cancer,1,1,0
6445310,[7439-97-6]_[mercury],reproductive,1,1,0
9160292,[7439-97-6]_[mercury],heart_other,NULL,NULL,1
12838353,[unknowncas]_[phone],ent_cancer,2,1,0
12843764,[unknowncas]_[emf not rf],cognitive,1,1,0
12843765,[unknowncas]_[emf not rf],cognitive,1,1,0
12848244,[7439-96-5]_[manganese],neuro,NULL,NULL,1
12849850,[2921-88-2]_[chlorpyrifos],any_congenital,1,2,0
12849851,[85-68-7]_[butylbenzyl phthalate],any_congenital,1,2,0
12851105,[84-74-2]_[dibutyl phthalate],any_congenital,1,2,0
12851149,[117-81-7]_[diethylhexyl phthalate],any_congenital,1,2,0
12852728,[unknowncas]_[mold],lung,1,2,0
12853321,[79-06-1]_[acrylamide],neuro,1,3,0
12854699,[1763-23-1]_[perfluorooctane sulfonic acid],liver,NULL,2,3
18286371,[1912-24-9]_[atrazine],reproductive,2,2,0
12860061,[1071-83-6]_[glyphosate],neuro,2,2,0
12860061,[1563-66-2]_[carbofuran],neuro,1,2,0
12867347,[80-05-7]_[bisphenol A],endocrine,3,3,0
12867487,[25154-52-3]_[nonylphenol],liver,NULL,2,3
12868798,[127-18-4]_[tetrachloroethylene],any_congenital,NULL,NULL,1
12870157,[unknowncas]_[sugar],vascular,1,2,0
12871610,[unknowncas]_[soda],endocrine,NULL,NULL,1
12874853,[18540-29-9]_[chromium hexavalent ion],ent_cancer,2,1,0
12875624,[unknownCAS]_[dietary salt],gastrointestinal_cancer,3,1,0
19457435,[50471-44-8]_[vinclozolin],reproductive,NULL,NULL,1
12878049,[75-09-2]_[methylene chloride],any_congenital,3,2,0
12878049,[75-09-2]_[methylene chloride],breast,3,2,0
11049811,[80-05-7]_[bisphenol A],reproductive,NULL,2,3
12878414,[140-66-9]_[4-tert-octylphenol],any_congenital,1,2,0
12880426,[688-73-3]_[tributyltin],endocrine,1,3,0
12880876,[54-64-8]_[thimerosal],mental_disorder,2,1,0
12883018,[unknowncas]_[emf not rf],hematologic_cancer,1,1,0
12883383,[unknowncas]_[emf not rf],breast,1,1,0
6304938,"[584-84-9]_[toluene 2,4-diisocyanate]",lung,1,2,0
2402826,[127-18-4]_[tetrachloroethylene],reproductive,1,1,0
22047638,[80-05-7]_[bisphenol A],reproductive,NULL,2,3
6314207,[unknowncas]_[pyrethrins],neuro,1,3,0
8825974,[7439-97-6]_[mercury],reproductive,3,2,0
6316674,[7440-43-9]_[cadmium],lung_cancer,NULL,NULL,1
17964054,[32534-81-9]_[pentabromodiphenyl ether],reproductive,NULL,2,3
6322058,[unknowncas]_[pyrethrins],neuro,1,2,0
6322209,[7439-97-6]_[mercury],neuro,NULL,NULL,1
6323322,[7439-92-1]_[lead],neuro,1,1,0
6329636,[UnknownCAS]_[Pyrethrins],neuro,3,2,0
6329979,[18540-29-9]_[chromium hexavalent ion],renal,1,2,0
6332509,[1934-21-0]_[tartrazine],integument,3,1,0
6335754,[131-57-7]_[oxybenzone],integument,1,1,0
6335787,[127-18-4]_[tetrachloroethylene],neuro,3,1,0
6339694,[unknowncas]_[rf not phone],heart_other,NULL,NULL,1
6339901,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",liver,1,3,0
6344621,[1934-21-0]_[tartrazine],integument,NULL,NULL,1
6347098,[18540-29-9]_[chromium hexavalent ion],lung_cancer,NULL,NULL,1
11746258,[85-68-7]_[butylbenzyl phthalate],reproductive,2,6,0
6352251,[104-76-7]_[2-ethylhexanol],liver,2,3,0
6353911,[71-43-2]_[benzene],hematologic_cancer,NULL,NULL,1
19569351,[1763-23-1]_[perfluorooctane sulfonic acid],reproductive,NULL,1,3
6365354,[1934-21-0]_[tartrazine],lung,1,1,0
6366631,[unknowncas]_[sugar],endocrine,NULL,NULL,1
6366631,[unknowncas]_[sugar],eye,NULL,NULL,1
6367918,[7440-43-9]_[cadmium],lung_cancer,NULL,NULL,1
6377399,[50-00-0]_[formaldehyde],ent_cancer,NULL,NULL,1
6380117,[7440-43-9]_[cadmium],bonejoint,3,1,0
6380963,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",renal,NULL,NULL,1
6385135,[7440-43-9]_[cadmium],bonejoint,NULL,NULL,1
6386137,[50-00-0]_[formaldehyde],ent_cancer,NULL,NULL,1
15899587,[unknowncas]_[emf not rf],reproductive,1,3,0
6388780,[50-00-0]_[formaldehyde],lung,2,1,0
6389893,[12108-13-3]_[2-methylcyclopentadienyl manganese tricarbonyl],neuro,NULL,NULL,1
6389900,[71-43-2]_[benzene],hematologic_cancer,NULL,1,3
17244729,[50471-44-8]_[vinclozolin],reproductive,1,2,0
6407223,[1934-21-0]_[tartrazine],lung,1,1,0
2741958,[7439-97-6]_[mercury],reproductive,2,1,0
6420938,[12427-38-2]_[maneb],neuro,2,2,0
19682725,[32534-81-9]_[pentabromodiphenyl ether],reproductive,NULL,1,3
12890491,[7440-43-9]_[cadmium],lung,1,3,0
12898129,[118-74-1]_[hexachlorobenzene],liver,1,2,0
12900057,[18540-29-9]_[chromium hexavalent ion],gastrointestinal,2,3,0
12900070,[106-94-5]_[1-bromopropane],neuro,1,2,0
12900082,[100-42-5]_[styrene],cognitive,NULL,NULL,1
12900082,[127-18-4]_[tetrachloroethylene],eye,NULL,NULL,1
12900082,[7439-97-6]_[mercury],eye,NULL,NULL,1
12900084,[7439-97-6]_[mercury],eye,1,1,0
12900086,[127-18-4]_[tetrachloroethylene],eye,1,1,0
12900086,[127-18-4]_[tetrachloroethylene],neuro,1,1,0
3913299,[7439-97-6]_[mercury],reproductive,NULL,NULL,1
19654915,[118-74-1]_[hexachlorobenzene],reproductive,2,1,0
12906783,[unknowncas]_[mold],lung,NULL,NULL,1
3569175,[7440-43-9]_[cadmium],reproductive,1,2,0
8206019,[unknowncas]_[emf not rf],reproductive,NULL,NULL,1
12911755,[12427-38-2]_[maneb],neuro,1,2,0
12913064,[unknownCAS]_[dietary salt],renal,1,2,0
12915714,[1163-19-5]_[decabromobiphenyl ether],any_congenital,1,2,0
12915717,[79-01-6]_[trichloroethylene],neuro,1,6,0
16611130,[80-05-7]_[bisphenol A],reproductive,NULL,NULL,1
12923555,[unknowncas]_[emf not rf],breast,NULL,3,3
12927497,[7439-97-6]_[mercury],any_congenital,1,2,0
12927583,[7439-92-1]_[lead],any_congenital,1,2,0
12927901,[7439-97-6]_[mercury],heart_other,1,3,0
22315933,[unknowncas]_[EMF NOT RF],reproductive,NULL,1,3
12928149,[71-43-2]_[benzene],hematologic_cancer,1,2,0
12928985,[unknowncas]_[mold],lung,NULL,NULL,1
12929154,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,1,1,0
12929832,[80-05-7]_[bisphenol A],breast,NULL,3,3
12933322,[54-64-8]_[thimerosal],mental_disorder,2,1,0
12939576,[unknowncas]_[sugar],vascular,NULL,NULL,2
4015997,[7439-97-6]_[mercury],reproductive,1,1,0
12946037,[unknownCAS]_[dietary salt],gastrointestinal_cancer,1,1,0
12948080,[100-42-5]_[styrene],cognitive,2,1,0
12948888,[1763-23-1]_[perfluorooctane sulfonic acid],endocrine,1,2,0
12948895,[80-05-7]_[bisphenol A],endocrine,NULL,NULL,1
12948896,[80-05-7]_[bisphenol A],endocrine,1,2,0
12948897,[80-05-7]_[bisphenol A],endocrine,1,2,0
12949291,[54-64-8]_[thimerosal],mental_disorder,2,1,0
16246420,[25154-52-3]_[nonylphenol],reproductive,2,2,0
12952141,[50-00-0]_[formaldehyde],lung,1,1,0
12957472,[80-05-7]_[bisphenol a],any_congenital,1,2,0
2634605,[79-06-1]_[Acrylamide],reproductive,1,2,0
21871664,[3380-34-5]_[Triclosan],reproductive,1,2,0
12965114,[79-01-6]_[trichloroethylene],renal_cancer,1,2,0
6429742,[50-00-0]_[formaldehyde],cognitive,NULL,NULL,1
21793412,[2921-88-2]_[Chlorpyrifos],reproductive,2,2,0
3157269,[7440-36-0]_[antimony],reproductive,NULL,1,3
22197316,[7440-36-0]_[Antimony],reproductive,NULL,1,3
6448665,[79-06-1]_[Acrylamide],neuro,1,3,0
6459617,[7440-48-4]_[cobalt],bonejoint,1,1,0
6465188,[50-00-0]_[formaldehyde],hematologic_cancer,1,1,0
6466890,[133-06-2]_[captan],any_congenital,1,2,0
12604637,[80-05-7]_[bisphenol A],reproductive,1,2,0
6467194,[50-00-0]_[formaldehyde],hematologic_cancer,1,3,0
6467557,"[101-68-8]_[4,4'-diphenylmethane diisocyanate]",lung,1,1,0
6468121,[7440-36-0]_[antimony],lung,1,2,0
6468837,[unknownCAS]_[dietary salt],gastrointestinal_cancer,1,2,0
6474468,[71-43-2]_[benzene],hematologic_cancer,1,2,0
6474469,[688-73-3]_[tributyltin],endocrine,1,2,0
6474475,[7440-43-9]_[cadmium],bonejoint,1,3,0
6474485,[79-01-6]_[trichloroethylene],any_congenital,NULL,2,3
6474510,[79-06-1]_[Acrylamide],neuro,1,2,0
6474511,[118-74-1]_[hexachlorobenzene],any_congenital,1,2,0
8781065,[85-68-7]_[butylbenzyl phthalate],reproductive,1,2,0
6478447,[79-06-1]_[Acrylamide],integument_cancer,1,2,0
6480003,[22839-47-0]_[aspartame],neuro,NULL,NULL,2
5408639,[7440-43-9]_[cadmium],reproductive,3,2,0
9772774,[7439-97-6]_[mercury],reproductive,NULL,NULL,2
6495336,[116-14-3]_[tetrafluoroethylene],renal,1,2,0
6499805,[111-77-3]_[diethylene glycol monomethyl ether],any_congenital,2,2,0
18008003,[1763-23-1]_[perfluorooctane sulfonic acid],reproductive,2,1,0
6500742,[50-00-0]_[formaldehyde],ent_cancer,1,1,0
6502736,[74-83-9]_[methyl bromide],neuro,2,2,0
6503016,[79-01-6]_[trichloroethylene],neuro,1,1,0
6505383,[106-46-7]_[4-dichlorobenzene],liver,1,2,0
6506097,[79-01-6]_[trichloroethylene],any_congenital,1,2,0
6508849,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",liver,1,3,0
6508899,[79-06-1]_[acrylamide],neuro,1,2,0
6515567,[7439-92-1]_[lead],any_congenital,1,2,0
6535142,[1934-21-0]_[tartrazine],lung,1,1,0
6539426,[79-06-1]_[Acrylamide],neuro,1,2,0
6539742,[79-06-1]_[Acrylamide],neuro,NULL,NULL,1
6541621,[107-06-2]_[ethylene dichloride],neuro,NULL,NULL,1
6541751,[unknownCAS]_[dietary salt],heart_other,1,2,0
6541805,[7440-36-0]_[antimony],lung,NULL,4,3
19147833,[85-68-7]_[butylbenzyl phthalate],reproductive,1,2,0
6545263,[14807-96-6]_[talc],lung,1,1,0
7437946,[unknowncas]_[sugar],eye,2,3,0
7438404,[unknowncas]_[rf not phone],heart_other,NULL,NULL,1
7438405,[7440-36-0]_[antimony],heart_other,3,1,0
7438405,[7440-48-4]_[cobalt],heart_other,NULL,NULL,1
11746258,[80-05-7]_[bisphenol A],reproductive,2,6,0
7447699,[1563-66-2]_[carbofuran],any_congenital,1,2,0
7450887,[79-01-6]_[trichloroethylene],neuro,1,1,0
7451242,[127-18-4]_[tetrachloroethylene],neuro,3,2,0
7452848,[50-00-0]_[formaldehyde],lung,1,1,0
7453132,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",renal,1,2,0
7453569,[unknowncas]_[sugar],endocrine,1,2,0
7453569,[unknowncas]_[sugar],vascular,1,2,0
7455925,[7439-97-6]_[mercury],any_congenital,3,2,0
7459487,[7439-97-6]_[mercury],heart_other,NULL,2,3
7459830,[12427-38-2]_[maneb],integument_cancer,2,2,0
15148917,[84-74-2]_[dibutyl phthalate],reproductive,1,2,0
15947454,[80-05-7]_[bisphenol A],reproductive,1,2,0
7466817,"[126-72-7]_[tris(2,3-dibromopropyl)phosphate]",renal,3,2,0
7466831,[118-74-1]_[hexachlorobenzene],liver,1,2,0
7470379,[79-01-6]_[trichloroethylene],hematologic_cancer,3,1,0
4552269,[106-93-4]_[ethylene dibromide],reproductive,1,2,0
